glcat_mcat_id,glcat_mcat_name,glcat_mcat_is_quantity_enabled,glcat_mcat_is_product
168283,Conventional Fabrication Work,,S
168644,Magento Development Service,0,S
168768,Bathroom Renovation Service,0,S
168852,Doors Design Service,,S
169133,Assembly Job Work,0,S
169315,Electrical Equipment Erection,,S
169447,Marriage Affidavit Apostille,0,S
169587,Reference Checks Services,,S
169766,Visual Effects Service,0,S
169839,3D Rapid Prototyping Service,0,S
169844,Accent Training Services,0,S
170097,Computer Software Consulting Services,,S
170143,Corporate Detectives Service,0,S
170155,Cost Benefit Analysis,0,S
170849,Society Registration Services,,S
171109,Tower Strengthening Services,,S
171231,Low Voltage Panels,2,P
171313,Baggage Shipment Services,,S
171413,Competitive Intelligence Services,0,S
171543,Orientation Program Services,0,S
171702,Electrical Plumbing Services,,S
171893,Keyword Identification Service,,S
172392,Personal Grooming Services,,S
172809,Transformer Upgrading Services,0,S
173027,False Flooring Service,,S
173039,Flash Scripting Services,,S
173053,Financial Plan Implementation,,S
132179,Rewinding Line,2,P
216141,Kubota Power Tiller,2,P
216198,Motorola Radio Repeaters,2,P
223202,WPC Import License,0,S
230313,Living Room 3D Flooring,,S
230315,Indoor 3D Graphic Flooring,,S
230357,Danfoss Ac Drive Repairing Service,,S
230471,Air Water International Courier Service,,S
173255,Solar Energy Service,0,S
174112,HVAC Systems Design Services,0,S
174179,Rolling Mill Automation,0,S
260940,Hot Dip Galvanizing Job Work,,S
261726,Enclosure Panel Fabrication Service,,S
231946,Digital Smart Class System,,S
232117,Government E Marketplace Registration,,S
232328,Digital Energy Audit Service,,S
232377,Abrasion Resistant Epoxy Floor Painting Service,,S
232389,Hyundai Excavator Rental Service,,S
234708,Narrow Band Uvb Phototherapy Skin Treatment,,S
234929,Survey Contractor Freelancer,,S
327039,Epoxy Water Proofing Service,,S
377423,Indoor Badminton Surface Construction,,S
1607,Knitting Machines,2,P
1746,High Voltage Transformers,2,P
2328,Die Cutting Services,,S
3933,Color Sorting Equipment,2,P
4433,Bitumen Testing Apparatus,2,P
6064,Plastic Injection Mold,2,P
7463,Disc Harrow,2,P
8228,Rolling Mill Plants,2,P
11396,Leak Test Apparatus,2,P
23881,Brushing Machine,2,P
25175,Cuckoo Clocks,2,P
34126,Outdoor Publicity,0,S
34852,Punching Machine,2,P
36021,Roof Mount DVD,2,P
41781,Serviced Apartments,0,S
43121,Part Time Courses,0,S
43400,Residential Construction Projects,0,S
53835,Scale Models,,S
65020,Mobile Impact Crusher,2,P
150821,Veterinary Color Doppler,2,P
151991,Micronizing Plant,2,P
153383,Stainless Steel Screw Conveyor,2,P
154131,Battery Testing Equipment,2,P
154431,Telecom Tower Maintenance,0,S
154902,Cable Tray Roll Forming Machine,2,P
155359,Jewellery Design Course,0,S
155640,Rice Sorting Machine,2,P
157924,Crane Control Panel,2,P
158626,Grain Grading Machine,2,P
158799,Cross Flow Cooling Towers,2,P
160734,Nitrogen Flushing Machine,2,P
164575,Display Flange,,S
167051,Grey Scale,2,P
168041,Local Packing Service,,S
168045,Technology Infrastructure Services,0,S
168114,3D Prototype Printing Services,0,S
180716,Sugar CRM Development Services,0,S
181068,Drinking Water Plant Repairing Services,,S
184933,Eicher Diesel Generator,2,P
186473,Used Embroidery Machine,2,P
188212,Bosch Bench Grinder,2,P
188520,Belt Driven Air Compressor,2,P
188897,Blu Ray Disc Player,2,P
191891,PCB Brushing Machine,2,P
192132,Victory Stand,2,P
194760,Used Agricultural Machinery,2,P
204030,Balaji Billing Machines,2,P
168327,E-Commerce Marketing,0,S
168424,Luxury Train Tours,0,S
168450,Offshore Application Testing Services,0,S
168461,Orthodontic Treatment Services,0,S
168532,Stationery Design Services,,S
168652,Product Catalog Processing Services,0,S
168819,Conceptual Designing Services,0,S
168855,E Marketplace Solution,0,S
169010,Satellite Image Conversion,,S
169318,Electronic Security Service,0,S
169356,Foreign Investment Services,0,S
244641,Tally License Renew Service,,S
246724,Manual Concrete Mixer,2,P
250642,Hvac Outfitting Design Option,,S
266417,Organic Farming Training Consultancy,,S
267292,Third Party Ayurvedic Pain Balm,,S
267324,Cosmetic Pharmaceutical Third Party Manufacturing,,S
267369,Iso 9001 Pharma Third Party,,S
269583,Garment Photography 3D Cut,,S
270586,Fibre Roofing Sheet Fabrication Service,,S
272244,Spt Sample Drilling Service,,S
347391,Foam Sheet Banner Printing Service,,S
348239,Door Catalog Printing Service,,S
348964,Website Content Writer,,S
362006,Offset Printing Machine Service,,S
404735,Liner Pile Foundation,,S
364959,Metro Train Advertising Service,,S
443812,Bosch Chainsaw,2,P
37664,Sea Freight Forwarding,0,S
41619,Aroma Therapy,0,S
42340,Ear Treatment,0,S
44277,Fabric Printing,,S
44757,Paper Plate Making Machine,2,P
52954,Electrical Management Service,0,S
68614,Gardeners,0,S
78307,Flexo Photopolymer Plate Making Machine,2,P
95880,Ophthalmic Microscope,2,P
102059,Image Scanning,0,S
102092,Dew Drop Printing,,S
102124,Wastewater Treatment Services,,S
106242,Granite Fountains,2,P
113951,Excavator,2,P
117189,Temporary Staffing Service,0,S
80812,Plastic Bucket Mould,2,P
183408,Sony Digital Camera,2,P
185668,Horizontal Tank Mould,2,P
186131,Large Format Display,2,P
186964,RRB Coaching,0,S
188391,Stone Pergola,2,P
191395,Commercial Cleaning Services,0,S
193865,Symphony Industrial Air Cooler,2,P
204132,Crown Audio Amplifiers,2,P
204237,Rotimatic Roti Makers,2,P
205071,Toshiba Motherboard,2,P
205406,GK Rickshaw Electric Vehicle,2,P
204457,Cylinder Bed Sewing Machine,2,P
213233,WENSAR Precision Balance,2,P
215445,CASE Motor Grader Rental,,S
216824,Statue Painting Services,,S
221272,Pouch Packing Machine Sealer,2,P
209190,Trike Rental,,S
209192,Limousine Rental,,S
272256,Soil Survey Testing Service,,S
284667,Home Furniture Wood Work Service,,S
364735,Film Publicity Designing Service,,S
365512,Road Show Advertising Service Vehicle,,S
651344,Multi-Needle Quilting Machine,2,P
651355,Diamond Sawing Machines,2,P
652659,Jiu Jitsu Training,,S
652844,Paper Carry Bag Printing Services,,S
653503,MG Car,2,P
653715,Canta Oxygen Concentrator,2,P
659211,South India Tour Packages,,S
366,Auto Garage Equipment,2,P
843,Cutting Services,0,S
3330,Warp Knitting Machines,2,P
14082,Electromagnetic Field Meter,2,P
15043,Air Quality Analyzer,2,P
15618,Hydraulic Pipe Bender,2,P
438801,Silicone Coating Waterproofing Service,,S
442127,Tata Broadband Internet Solutions,0,S
444644,SD WAN Services,0,S
136087,DC Motor Overhauling,,S
136125,Employee Satisfaction Survey,0,S
137221,Lie Detector,2,P
137229,Literary Magazine,,S
139205,Air Cooling Ring,2,P
141342,Ozone Therapy Equipment,2,P
141804,Data Warehousing Training,0,S
142355,Wire Ring Machine,2,P
144515,Renewable Energy Consultancy Services,0,S
146920,Shop Registration Services,,S
445283,Hydrafacial Machine,2,P
101127,Floating Aerators,2,P
102048,Surface Coating Services,,S
102121,Effluent Treatment Services,,S
106906,Railway Track Contractor,,S
109757,Audiometer,2,P
117826,Financial Analysis,0,S
154929,Industrial Tablet PC,2,P
155125,Laptop Touchpad,2,P
155175,Swing Arm Clicker Press,2,P
155613,Tender Services,0,S
230355,Ac Dc Motor Repair Service,,S
230464,Duct Air Cooler Repairing Service,,S
230884,Interior Designing Bedroom Service,,S
231022,Cargo Road Transport Service,,S
231713,Shuttering Ply Board Rental Service,,S
122186,Debeaker,2,P
127468,CMS Web Development,0,S
231804,Dhl Express Shipping Courier Service,,S
231966,Vsign Verasys Class 3 Digital Signature Certificate,,S
232230,Industrial Electronics Repair Servicing,,S
232349,Cgwa Noc Consultant,,S
232419,Gent Garment Export Service,,S
233152,Motor Grader Rent,,S
233266,Shopping Website Developer,,S
233357,Part Truck Load Service,,S
233489,Hotel Pest Control Service,,S
234243,Rohs Compliance Certification,,S
234421,Mast Climbing Platform Rental Service,,S
234453,Scissor Lift Hire,,S
234642,Panasonic Servo Drive Repairing Service,,S
234812,Kusam Meco Nabl Sound Level Calibration Service,,S
234898,Rite Steel Light Gauge Steel Framing Solution,,S
235187,Day Agra Tour Package,,S
235301,Trimix Concrete Flooring Service,,S
236888,Petrol Chain Saw Repairing Service,,S
238220,Electrical Confring Wiring Service,,S
238535,Automobile Technology Model,,S
238963,Barry Guard Fabrication,,S
238991,Wooden Activation Store Fabrication Work,,S
239158,Steel Fabrication Work,,S
239378,Compost Testing Service,,S
242502,Rummy Software Development,,S
242519,Cyber Cafe Management Software Service,,S
215446,CAT Motor Grader Rental,2,S
217336,Sugarcane Stubble Shaver,2,P
218850,Industrial Floor Coating Service,,S
221071,Promotional Gates,,S
221635,Mimaki Printers,2,P
222332,Plastic Dana Cutter Machine,2,P
394333,Servo Liquid Filling Machine,2,P
25816,Container Handling Crane,2,P
26489,Diffusion Furnaces,2,P
26600,Digital Comparators,2,P
27453,Field Ion Microscopy,,S
27726,Electrolyte Analyzer,2,P
27928,Environmental Testing Laboratories,0,S
27971,ERP Consulting,0,S
28831,Golf Cart,2,P
30706,Industrial Plots,,S
31530,Lapping Tools,2,P
31690,Man Massage,0,S
2162,Metallurgical Microscopes,2,P
6533,Food Mixer,2,P
7064,Sugarcane Crusher,2,P
16797,Piston Air Compressor,2,P
22321,Beverage Processing Equipment,2,P
24009,Chemical Safety Training,0,S
24541,Cath Lab,0,S
26179,Die Loader,2,P
148278,Holding Furnace,2,P
150662,Transformer Winding Resistance Meter,2,P
151690,Oil Centrifuging Services,,S
153540,Halar Coating Services,,S
154471,Hybrid Solar Inverter,2,P
155945,Virechana Therapy,0,S
157878,Batter Mixer Machine,2,P
165441,Air Sampling Smoke Detection System,2,P
169351,Flat Interior Designing,0,S
169415,Investment Planning Services,0,S
169705,Telecom Consulting Services,0,S
169874,Air E-Ticket Services,,S
169938,Image Background Removal Services,0,S
170185,Air Management Service,0,S
170630,Photo Scanning Services,0,S
170636,Pipe Stress Analysis,0,S
170681,Process Implementation Services,,S
171053,T- Shirt Stitching Service,0,S
171292,Assembly Drawings Service,0,S
171444,Corporate Theft Investigation,,S
172036,Technology Implementation Services,,S
172287,Metadata Optimization,,S
172289,Metal Plating Services,,S
172426,Positive Material Identification,,S
172852,W3C Validation Service,0,S
173016,Furnished Office Space,0,S
173024,Helpdesk Management Service,,S
173144,Bespoke Web Solutions,,S
173370,Virtual Tour Services,0,S
173476,Jewellery Export Promotion,,S
173505,Cargo Consultancy Service,0,S
173549,Office Canteen Interior Designing,,S
173562,Ceramic Tile Printing Service,0,S
173785,Engine Rebuilding Service,,S
173792,Engineering Education Services,0,S
174187,Corporate Finance Consultant Service,0,S
174342,Injection Molding Job Works,0,S
174541,Indirect Ophthalmoscope,2,P
174574,Mobile Database Management,0,S
174743,Online Technical Support,0,S
175314,Bar Bending Machines Rental,,S
175640,Direct Rotary Drilling service,,S
175962,Mechanical Instrument Calibration Services,0,S
176168,Cement Plants Erection Services,,S
176613,Ayurvedic Rejuvenation,0,S
176876,Shadowing Service,0,S
181019,Single Arm Pendant,2,P
166505,Packaged Effluent Treatment Plant,2,P
168463,Outsource Web Design Service,0,S
168472,Photo Calendar Services,0,S
168508,Secure Payment Solutions,0,S
168997,Project Analysis Services,0,S
169244,Construction Consulting Services,0,S
169289,Depth Interviews Service,0,S
169667,Statistical Analysis Service,0,S
169760,Virtual Receptionist Services,0,S
170522,Frameless Spider Glazing Service,,S
170755,RFID Consulting Services,,S
170809,Security System Cabling Service,,S
186343,Sony Car Audio System,2,P
187038,Led Clip on Board,,S
187375,Jewellery Locker,2,P
261839,Industrial Shed Construction Service,,S
265012,Sheet Electronics Box Fabrication,,S
270827,Energy Pipeline Fabrication Service,,S
274457,Protein Powder Third Party Service,,S
276218,Machining Tool Room Job Work,,S
170811,Seismic Data Services,0,S
171191,Wellness Program Services,0,S
171239,Academic IT Training Service,0,S
171571,Newspaper Advertisement Service,0,S
171750,Face Lift Surgery,0,S
171790,Full Body Waxing Services,0,S
250674,Black As125 Hvls Fan,,S
284657,Furniture Carpenter Service,,S
262859,Laser Marking Barcodes Service,,S
334785,Shotcreting Guniting Service,,S
85569,Book Press,2,P
86362,Flex Printing Machine,2,P
88437,Mechanical Evaporator,2,P
89692,Helmet Mould,2,P
95402,Edge Light,,S
181079,Thread Book Sewing Machine,2,P
182887,Antique Gold Bangles,2,P
43489,Data Conversion Services,0,S
43897,Technical Inspection,0,S
44249,Plant Installation Services,,S
44287,Saree Screen Printing,,S
184571,BlackBerry Mobile Phones,2,P
185130,Polyester Resin Plant,2,P
185278,Preet Combine Harvester,2,P
185884,Voltas Tower AC,2,P
187643,Excess Baggage Services,,S
189373,NEC Projector,2,P
189988,Scott Bike,2,P
191328,Decoration Service,0,S
194633,Champion UPS,2,P
204204,Kawasaki Hydraulic Pumps,2,P
204460,APC Home Inverter,2,P
68238,Flower Fountain,2,P
86105,Human Statue & Sculpture,2,P
174967,Plumbing Design Service,0,S
175025,Sewage Water Treatment Service,0,S
175590,Call Center Job Services,0,S
175890,Waterjet Marble Cutting Services,,S
175928,EOT Cranes Modernization,,S
176093,Open Source Software Integration Services,,S
176366,Geological Consultancy,0,S
176381,Harmonics Audit,0,S
176594,Accounting ERP Services,0,S
176713,EMF Surveys,0,S
192163,Hospital Construction Service,,S
192271,Yarn Twist Tester,2,P
193953,Yokogawa Flow Meter,2,P
213485,Cap Printing Machine,2,P
215036,Pultrusion Die,2,P
215107,Earth Rammer Rental Service,2,S
215237,Corrugated Pipe Machine,2,P
215288,Dozco Rock Breakers,2,P
215393,Bull Backhoe Loader Rental,,S
215469,Doosan Wheel Loaders Rental,,S
177831,Electric Chimney Repairing,,S
219674,Balmer Lawrie Industrial Packaging Services,,S
186872,SS Sink Table,2,P
189849,Cummins Engine,2,P
191369,Material & Product Analysis Service,0,S
263973,Waiter Job Work Service,,S
264979,Mild Steel Door Frame Fabrication Work,,S
270835,Sheet Work,,S
271374,Domestic Sewage Waste Water Treatment Service,,S
273534,Carbon Steel Laser Cutting Service,,S
274516,Pump Third Party Manufacturing,,S
273028,Steel Metal Fabricator,,S
274494,Pudin Hara Softgels Third Party Manufacturing,,S
275519,Pipe Truss Fabrication,,S
276192,Bakelite Vmc Machine Job Work,,S
276628,Klaro Wastewater Treatment Service,,S
230454,Window Ac Maintenance Service,,S
230897,Bi Isi Registration Service,,S
231037,Transportation Service Andheri Air Cargo Surat,,S
231240,Caste Certificate Consultancy Service,,S
231393,Terrace Cleaning Service,,S
231548,Commercial Supermarket Interior Designing Service,,S
231600,Mlwf Registration,,S
231610,Registration Consultancy Service,,S
231857,Cuplock Construction Scaffolding Rental,,S
231919,Desktop Computer Rental Service,,S
232549,Decorative False Ceiling Panel Work,,S
233337,Electrical Control Panel Maintenance Service,,S
233555,Dcd Pharma Franchise,,S
233906,Pvc False Ceiling Wall Service,,S
234409,Cuplock Scaffolding Rental Service,,S
234960,Service Tax Gst,,S
235040,Muscle Supplement Testing Service,,S
235183,Tripura Tour Package,,S
235295,Refrigerated Dry Ice Transport Service,,S
186518,Widex Hearing Aids,2,P
191120,Security System Installation Service,,S
191970,Car Engine Repair Services,,S
192154,Solar Water Heater Maintenance Service,,S
193235,SANY Excavator,2,P
194787,Used Card Printer,2,P
204396,Olympus Stereo Microscopes,2,P
206688,Bobcat Backhoe Loader,2,P
207153,Labman Spectrophotometer,2,P
273047,Stainless Steel Vessel Fabrication,,S
273739,Structure Audit,,S
274404,Detonation Spray Coating Turbine Component,,S
275464,Power Control Center Transmission Line Survey,,S
276198,4 Axis Copper Vmc Job Work,,S
362685,Road Show Advertising Bicycle Branding Service,,S
433539,Ground Tunnel Construction Service,,S
438867,Kota Stone Waterproofing,,S
438878,Mobile Waterproofing Service,,S
375640,School Hostel Architectural Designing Service,,S
441819,Laser Marking Machine Repairing Service,,S
445412,testing 12 ritz,,S
446079,CNC Laser Cutting Machine,2,P
446157,Selumetinib Capsule,2,P
650325,CFA Drilling Machine,2,P
650654,Lamination Machine Repair,2,S
653658,Bajaj Pulsar,2,P
659261,Instagram Business Growth,,S
659767,Concert Photography,,S
7636,Soil Crushing Machine,2,P
9808,Malt Extract Plant,2,P
114353,EECP Therapy,0,S
118061,Horizontal Flow Wrap Machine,2,P
122248,Fabrication Components,,S
127502,Food Transportation Services,,S
132181,Vacuum Blasting Machine,2,P
132764,Shearing Overcrank,2,P
137518,Cap Assembly Machine,2,P
650181,Social Media Blue Tick Verification,,S
117752,AC DC Motor Repair,,S
117902,PLC Repair Services,,S
119309,Wall Dampness Treatment,0,S
132979,Roof Cladding Services,0,S
136862,Batch Dryer,2,P
138120,DG Synchronization Panel,2,P
138569,Chemical Bar Fixing,0,S
143246,Cup Making Machine,2,P
143503,Water Heater Repairing Services,,S
143863,Brightness Tester,2,P
144763,Rotary Drilling Rig,2,P
144806,Crane Control Equipments,2,P
146983,Chlorophyll Fluorometer,2,P
147485,Quantum Bio-electric Analyzer,2,P
227779,Dairy Cold Storage Room,,S
228192,Industrial Photography Service,,S
229710,Member Login,,S
230308,Epoxy 3D Flooring Print Service,,S
230437,Split Ac Amc Service,,S
230926,Bi License Certification Service,,S
231630,Computer Repair Annual Maintenance Contract Service,,S
232388,Dumper Hire Service,,S
233215,Ndt Non Destructive Testing Training,,S
233216,Male Non Surgical Hair Replacement,,S
233366,Ac Pcb Repair Service,,S
233493,Hygienic Pest Control Service,,S
233792,Project Consultant Absorbent Surgical Cotton,,S
233854,Preparation Project Report Service,,S
234673,Shop Interior Decoration Service,,S
235062,Pullout Testing Service,,S
238287,Electronic Component Designing Service,,S
238845,Vidarbha Engineering Fabrication Work,,S
239164,Dairy Farm Shed Structural Service,,S
240274,Frp Corrosion Coating Service,,S
